0.2,0.2,0.2,0.2,0.2,0.2,0.2
0.199972792370857,0.199945611892328,0.199918507384689,0.199892038151249,0.199867062579274,0.199845411549181,0.19983450406442
0.199918422619475,0.199836884745587,0.199755568330374,0.199676145872571,0.199601181448221,0.199536136677953,0.199503116376715
0.199836979774502,0.199673912889994,0.199511269616047,0.199352378790332,0.199202335438357,0.199071970060547,0.19900503710537
0.199728600314691,0.199456844102303,0.199185751153446,0.198920833688694,0.198670509962804,0.1984526251942,0.198339094209472
0.199593463184478,0.199185870131192,0.198779192185728,0.198381630747346,0.198005676023373,0.197677711815493,0.197503724933061
0.199431793846516,0.198861235475464,0.198291824978311,0.197734932384963,0.197207814601824,0.196746766746713,0.196497016584227
0.199243857416393,0.198483224456759,0.197723916095393,0.196980919311951,0.196276888625373,0.195659224345784,0.195316684510688
0.19902996595399,0.198052176848963,0.197075790640493,0.196119823715112,0.195212885636609,0.19441446993698,0.193960141423591
0.198790465164756,0.197568462329204,0.196347794834731,0.195151880839685,0.194015760159083,0.193011777014908,0.192424443792372
0.198525751530618,0.197032516282572,0.195540350829458,0.19407740308926,0.192685527444983,0.191450421594607,0.190706431603015
0.198236241783596,0.19644477979498,0.194653867737293,0.19289666350352,0.191222122360689,0.189729523265294,0.188802575367366
0.197922417985371,0.195805792335232,0.193688882242853,0.191610084131192,0.189625634821229,0.187848326422919,0.186709301889071
0.197584748817074,0.195116034419121,0.192645823410711,0.190217925577923,0.187895929722923,0.185805763397368,0.184422544695743
0.197223816076402,0.194376185984884,0.191525403031052,0.188720807559735,0.186033293376467,0.183601217700254,0.181938599382914
0.196840094511268,0.19358668148492,0.190327947404389,0.187118823165825,0.184037343042721,0.181233257522742,0.179252777025868
0.196434323793595,0.192748469348016,0.189054543310444,0.185413064391591,0.18190891622505,0.178701854811142,0.176361850867524
0.196006856139788,0.191861683689236,0.187705037558988,0.183602964951166,0.179646790664197,0.176004557569003,0.17325992643504
0.195558792921687,0.190927971243166,0.186281548818958,0.181690973050558,0.177253465559187,0.173143265687936,0.169945856539379
0.195089967810906,0.189946360139906,0.184782234972268,0.17967426430348,0.174724921133063,0.170112259135634,0.166410257711126
0.194602534492549,0.188920635270711,0.183212431989462,0.177559561797513,0.172068945358122,0.166919651649142,0.162658876279235
0.194094528242002,0.187846079015764,0.181564625624793,0.17533649607413,0.169272210283162,0.163548900796384,0.158670874797341
0.193571487845596,0.186733474301125,0.179854730446746,0.173025866989958,0.166359916133036,0.160028524905265,0.154474332302763
0.193025556225564,0.185565849809134,0.178056699464807,0.170592678810507,0.163288382320342,0.156306721819964,0.150011120019045
0.192472973834694,0.184376272464716,0.176220164180457,0.168102560576976,0.160138134498094,0.152476498623252,0.145378504320856
0.191891879910463,0.183118596915249,0.174274993509826,0.165462038660514,0.156793606124144,0.148402955223729,0.140431887662246
0.191315404972288,0.181861249854763,0.172324295942051,0.162807684179791,0.153422521659767,0.144279903169689,0.135373591799725
0.190729666835426,0.18057504002224,0.170323856628077,0.160080804595834,0.149952750218587,0.140024122757223,0.130117958813751
0.190103930531002,0.179194785559995,0.168174722208009,0.157149915760817,0.146222601982247,0.135448947397282,0.124472705289331
0.189483900713261,0.177815336968517,0.166019682942972,0.15420361308336,0.142462562209393,0.130818101132792,0.118703683918434
