0.000000000000000000e+00,2.175492820053828713e-01,1.686485137055381001e-01,2.087781685649495178e-01,1.990258025564095867e-01,2.025614963545253333e-01,1.944172297751265432e-01,2.075172577473161362e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.489459185913461825e-01,1.166899461877038968e-01,2.157491633108377660e-01,2.013911302304531581e-01,2.058526040426221226e-01,1.842280425146287925e-01,2.224234064839900049e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.867134146893207114e-01,6.420538756711124950e-02,2.035907121323889957e-01,2.124254530458744572e-01,2.075314605864911066e-01,1.712121202951653320e-01,2.442445397969018606e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.218786662166537305e-01,3.167970864115771112e-02,1.609278298313819022e-01,2.304013951604009236e-01,2.077867734852520132e-01,1.572827662136428994e-01,2.719059088198332308e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.491124339702418311e-01,2.607958368065068158e-02,9.585884328823537914e-02,2.404567037501995630e-01,2.108849188313546563e-01,1.439653816524819607e-01,3.039841927671702582e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.691747916642451055e-01,3.550927507272498562e-02,3.715922236568330872e-02,2.192776945287978896e-01,2.209563711558036325e-01,1.337585148183390582e-01,3.385310537144213261e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.861324708185436272e-01,4.052054551640633939e-02,1.392157137610245191e-02,1.552715394572599106e-01,2.316318768724106580e-01,1.325198442769032758e-01,3.728095515751544409e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.020236518745092802e-01,3.361730117902987647e-02,2.840147451487507954e-02,6.682823723291660134e-02,2.198739127055336084e-01,1.491729015498285682e-01,4.041818740706724089e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.142036709027140384e-01,2.765988057712318385e-02,4.629945657188954539e-02,3.122012854440109342e-03,1.560749832835675033e-01,1.857149737569507297e-01,4.331934622013675074e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.195112791971521982e-01,3.743000845868259263e-02,3.379845110151600412e-02,-4.573162701947902989e-03,4.784307245389052277e-02,2.154425340358517293e-01,4.682572592741147677e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.222108863199880435e-01,4.970339408426535655e-02,8.677136096144434652e-03,8.094610316227943483e-03,-4.000443174749762631e-02,1.871779471564609110e-01,5.209248867988449661e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.278164471244895184e-01,4.302247193540684189e-02,7.159727942793974245e-03,-9.093759331189400427e-03,-5.554210951691025688e-02,8.273820344200009946e-02,5.856238375567378585e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.346385158677845140e-01,2.186015204187670771e-02,2.093453102044639386e-02,-4.504625445373829085e-02,-2.132212218586433672e-02,-5.665388809026671024e-02,6.334058469724945795e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.341342521516794450e-01,1.278438622022580289e-02,7.480015765370629302e-03,-4.198068718328204496e-02,-2.002026062123124853e-02,-1.425719243799122571e-01,6.220973927973189044e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.238287460162241116e-01,1.677976072857494810e-02,-2.435815995906046721e-02,-7.153021589909033806e-03,-6.615676307680448676e-02,-1.474203202929195433e-01,5.429394759172454510e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.076725500064591334e-01,1.456445858724479334e-02,-3.420139258511633445e-02,8.909075464118506454e-03,-1.185773573485789795e-01,-8.907723774179829301e-02,4.005695389528768913e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.868989836009535943e-01,-9.840726919665594707e-04,-2.432324474413917470e-03,-3.264519514755895302e-02,-1.236624379152283237e-01,-1.048259151121108679e-02,2.119616143025485344e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.545214687030933676e-01,-1.985749209758531052e-03,2.332897105324669568e-02,-9.805598251993739856e-02,-6.480342784864123740e-02,4.015373858128266915e-02,6.870005185115324320e-03,0.000000000000000000e+00
0.000000000000000000e+00,3.076699514022754878e-01,3.401456397575642471e-02,-2.174121453686566480e-02,-9.417212542672273590e-02,1.470958260094384906e-03,4.827084923648842368e-02,-1.820636860134381974e-01,0.000000000000000000e+00
